site	device	port	iftype	netbox_description	far_device	far_port	far_role	class	mbps	expected	len	note
CH-ZRH-ZH5	CH-ZRH-ZH5-MGMT01-1	1:19	1000base-t	esx53_ct0_ilo	ch-zrh-zh5-esx53.sensirion.lokal	iDRAC 10 (NIC.1)	Server	MON	1000	MON-ESX53_IDRAC10_1	19	
CH-ZRH-ZH5	CH-ZRH-ZH5-MGMT01-1	1:25	1000base-t	SAN02_ctl0_mgmt	ch-zrh-zh5-san02	ct0.eth0	Storage	MON	1000	MON-SAN02_CT0_0	15	
CH-ZRH-ZH5	CH-ZRH-ZH5-MGMT01-1	1:29	1000base-t	esx57_ct0_eth0	ch-zrh-zh5-esx57.sensirion.lokal	vmnic4	Server	US	1000	US-1G-ESX57_VMNIC4	18	
CH-ZRH-ZH5	CH-ZRH-ZH5-MGMT01-1	1:31	1000base-t	s-fwgw01:lag.0.2	CH-ZRH-ZH5-FWGW01	port1	Firewall	USW	1000	USW-1G-FW01_1	13	
CH-ZRH-ZH5	CH-ZRH-ZH5-MGMT01-1	1:32	1000base-t	s-fwgw01:lag.0.2	CH-ZRH-ZH5-FWGW01	port3	Firewall	USW	1000	USW-1G-FW01_3	13	
CH-ZRH-ZH5	CH-ZRH-ZH5-MGMT01-1	1:33	1000base-t	s-fwgw01:lag.0.3	CH-ZRH-ZH5-FWGW01	port13	Firewall	USW	1000	USW-1G-FW01_13	14	
CH-ZRH-ZH5	CH-ZRH-ZH5-MGMT01-1	1:34	1000base-t	s-fwgw01:lag.0.4	CH-ZRH-ZH5-FWGW01	port9	Firewall	USW	1000	USW-1G-FW01_9	13	
CH-ZRH-ZH5	CH-ZRH-ZH5-MGMT01-1	1:49	extreme-summitstack	STACKING_PORT	CH-ZRH-ZH5-MGMT01-2	02:50	Switch Mgmt	USW		USW-M01_2_50	12	stack
CH-ZRH-ZH5	CH-ZRH-ZH5-MGMT01-1	1:5	1000base-t	s-fwgw02:mgmt1	CH-ZRH-ZH5-FWGW01	mgmt	Firewall	USW	1000	USW-1G-FW01_MGMT	16	
CH-ZRH-ZH5	CH-ZRH-ZH5-MGMT01-1	1:50	extreme-summitstack	STACKING_PORT	CH-ZRH-ZH5-MGMT01-2	02:49	Switch Mgmt	USW		USW-M01_2_49	12	stack
CH-ZRH-ZH5	CH-ZRH-ZH5-MGMT01-1	1:51	10gbase-x-sfpp	CH-ZRH-ZH5-CORE0	CH-ZRH-ZH5-CORE01	5	Switch Core	USW	10000	USW-C01_5	9	
CH-ZRH-ZH5	CH-ZRH-ZH5-MGMT01-1	1:52	10gbase-x-sfpp	CH-ZRH-ZH5-CORE0	CH-ZRH-ZH5-CORE01	6	Switch Core	USW	10000	USW-C01_6	9	
CH-ZRH-ZH5	CH-ZRH-ZH5-MGMT01-2	2:1	1000base-t	s-fwgw01:29_HA	CH-ZRH-ZH5-FWGW01	port15	Firewall	USW	1000	USW-1G-FW01_15	14	
CH-ZRH-ZH5	CH-ZRH-ZH5-MGMT01-2	2:15	1000base-t	SAN01_ctl1_mgmt	ch-zrh-zh5-san01	ct1.eth4	Storage	MON	1000	MON-SAN01_CT1_4	15	
CH-ZRH-ZH5	CH-ZRH-ZH5-MGMT01-2	2:16	1000base-t	esx54_ct0_ilo	ch-zrh-zh5-esx54.sensirion.lokal	iDRAC 10 (NIC.1)	Server	MON	1000	MON-ESX54_IDRAC10_1	19	
CH-ZRH-ZH5	CH-ZRH-ZH5-MGMT01-2	2:17	1000base-t	esx55_ct0_ilo	ch-zrh-zh5-esx55.sensirion.lokal	iDRAC 10 (NIC.1)	Server	MON	1000	MON-ESX55_IDRAC10_1	19	
CH-ZRH-ZH5	CH-ZRH-ZH5-MGMT01-2	2:18	1000base-t	esx56_ct0_ilo	ch-zrh-zh5-esx56.sensirion.lokal	iDRAC 10 (NIC.1)	Server	MON	1000	MON-ESX56_IDRAC10_1	19	
CH-ZRH-ZH5	CH-ZRH-ZH5-MGMT01-2	2:19	1000base-t	esx57_ct0_ilo	ch-zrh-zh5-esx57.sensirion.lokal	iDRAC 10 (NIC.1)	Server	MON	1000	MON-ESX57_IDRAC10_1	19	
CH-ZRH-ZH5	CH-ZRH-ZH5-MGMT01-2	2:25	1000base-t	SAN02_ctl1_mgmt	ch-zrh-zh5-san02	ct1.eth0	Storage	MON	1000	MON-SAN02_CT1_0	15	
CH-ZRH-ZH5	CH-ZRH-ZH5-MGMT01-2	2:29	1000base-t	esx57_ct0_eth1	ch-zrh-zh5-esx57.sensirion.lokal	vmnic5	Server	US	1000	US-1G-ESX57_VMNIC5	18	
CH-ZRH-ZH5	CH-ZRH-ZH5-MGMT01-2	2:31	1000base-t	s-fwgw01:lag.0.2	CH-ZRH-ZH5-FWGW01	port2	Firewall	USW	1000	USW-1G-FW01_2	13	
CH-ZRH-ZH5	CH-ZRH-ZH5-MGMT01-2	2:32	1000base-t	s-fwgw01:lag.0.2	CH-ZRH-ZH5-FWGW01	port4	Firewall	USW	1000	USW-1G-FW01_4	13	
CH-ZRH-ZH5	CH-ZRH-ZH5-MGMT01-2	2:33	1000base-t	s-fwgw01:lag.0.3	CH-ZRH-ZH5-FWGW01	port14	Firewall	USW	1000	USW-1G-FW01_14	14	
CH-ZRH-ZH5	CH-ZRH-ZH5-MGMT01-2	2:34	1000base-t	s-fwgw01:lag.0.4	CH-ZRH-ZH5-FWGW01	port10	Firewall	USW	1000	USW-1G-FW01_10	14	
CH-ZRH-ZH5	CH-ZRH-ZH5-MGMT01-2	2:49	extreme-summitstack	STACKING_PORT	CH-ZRH-ZH5-MGMT01-1	01:50	Switch Mgmt	USW		USW-M01_1_50	12	stack
CH-ZRH-ZH5	CH-ZRH-ZH5-MGMT01-2	2:5	1000base-t	s-fwgw02:mgmt2	CH-ZRH-ZH5-FWGW01	port16	Firewall	USW	1000	USW-1G-FW01_16	14	
CH-ZRH-ZH5	CH-ZRH-ZH5-MGMT01-2	2:50	extreme-summitstack	STACKING_PORT	CH-ZRH-ZH5-MGMT01-1	01:49	Switch Mgmt	USW		USW-M01_1_49	12	stack
CH-ZRH-ZH5	CH-ZRH-ZH5-MGMT01-2	2:51	10gbase-x-sfpp	CH-ZRH-ZH5-CORE0	CH-ZRH-ZH5-CORE02	5	Switch Core	USW	10000	USW-C02_5	9	
CH-ZRH-ZH5	CH-ZRH-ZH5-MGMT01-2	2:52	10gbase-x-sfpp	CH-ZRH-ZH5-CORE0	CH-ZRH-ZH5-CORE02	6	Switch Core	USW	10000	USW-C02_6	9	
CN-SHA-JIU	CN-SHA-JIU-L02-ACCE01	1	1000base-t	L02-ACPO02	CN-SHA-JIU-L02-ACPO02	mgmt0	Access Point	UP	1000	UP-L02-AP02	11	
CN-SHA-JIU	CN-SHA-JIU-L02-ACCE01	12	1000base-t	L02-ACPO07	CN-SHA-JIU-L02-ACPO07	mgmt0	Access Point	UP	1000	UP-L02-AP07	11	
CN-SHA-JIU	CN-SHA-JIU-L02-ACCE01	17	1000base-t		CN-SHA-JIU-L02-ACPO01	mgmt0	Access Point	UP	1000	UP-L02-AP01	11	
CN-SHA-JIU	CN-SHA-JIU-L02-ACCE01	23	1000base-t	UPLINK	CN-SHA-JIU-L02-DIST01	1	Switch Dist	USW	1000	USW-1G-L02-D01_1	16	
CN-SHA-JIU	CN-SHA-JIU-L02-ACCE01	24	1000base-t	UPLINK	CN-SHA-JIU-L02-DIST02	1	Switch Dist	USW	1000	USW-1G-L02-D02_1	16	
CN-SHA-JIU	CN-SHA-JIU-L02-ACCE01	3	1000base-t	L02-ACPO04	CN-SHA-JIU-L02-ACPO04	mgmt0	Access Point	UP	1000	UP-L02-AP04	11	
CN-SHA-JIU	CN-SHA-JIU-L02-ACCE01	4	1000base-t	L02-ACPO05	CN-SHA-JIU-L02-ACPO05	mgmt0	Access Point	UP	1000	UP-L02-AP05	11	
CN-SHA-JIU	CN-SHA-JIU-L02-ACCE01	5	1000base-t	L02-ACPO03	CN-SHA-JIU-L02-ACPO03	mgmt0	Access Point	UP	1000	UP-L02-AP03	11	
CN-SHA-JIU	CN-SHA-JIU-L02-ACCE01	7	1000base-t	L02-ACPO06	CN-SHA-JIU-L02-ACPO06	mgmt0	Access Point	UP	1000	UP-L02-AP06	11	
CN-SHA-JIU	CN-SHA-JIU-L02-ACCE01	9	1000base-t	L02-ACPO08	CN-SHA-JIU-L02-ACPO08	mgmt0	Access Point	UP	1000	UP-L02-AP08	11	
CN-SHA-JIU	CN-SHA-JIU-L02-ACCE02	47	1000base-t	UPLINK	CN-SHA-JIU-L02-DIST01	2	Switch Dist	USW	1000	USW-1G-L02-D01_2	16	
CN-SHA-JIU	CN-SHA-JIU-L02-ACCE02	48	1000base-t	UPLINK	CN-SHA-JIU-L02-DIST02	2	Switch Dist	USW	1000	USW-1G-L02-D02_2	16	
CN-SHA-JIU	CN-SHA-JIU-L02-ACCE03	47	1000base-t		CN-SHA-JIU-L02-DIST01	3	Switch Dist	USW	1000	USW-1G-L02-D01_3	16	
CN-SHA-JIU	CN-SHA-JIU-L02-ACCE03	48	1000base-t		CN-SHA-JIU-L02-DIST02	3	Switch Dist	USW	1000	USW-1G-L02-D02_3	16	
CN-SHA-JIU	CN-SHA-JIU-L02-DIST01	1	1000base-t	L02-ACCE01_p23	CN-SHA-JIU-L02-ACCE01	23	Switch Access	USW	1000	USW-1G-L02-A01_23	17	
CN-SHA-JIU	CN-SHA-JIU-L02-DIST01	2	1000base-t	L02-ACCE02_p47	CN-SHA-JIU-L02-ACCE02	47	Switch Access	USW	1000	USW-1G-L02-A02_47	17	
CN-SHA-JIU	CN-SHA-JIU-L02-DIST01	25	10gbase-x-sfpp	ISC_DIST02_p25	CN-SHA-JIU-L02-DIST02	25	Switch Dist	USW	10000	USW-L02-D02_25	14	ISC
CN-SHA-JIU	CN-SHA-JIU-L02-DIST01	26	10gbase-x-sfpp	ISC_DIST02_p26	CN-SHA-JIU-L02-DIST02	26	Switch Dist	USW	10000	USW-L02-D02_26	14	ISC
CN-SHA-JIU	CN-SHA-JIU-L02-DIST01	27	10gbase-x-sfpp	UPLINK_CORE01_p2	CN-SHA-JIU-L03-CORE01-1	01:02	Switch Core	USW	10000	USW-L03-C01_1_2	15	
CN-SHA-JIU	CN-SHA-JIU-L02-DIST01	28	10gbase-x-sfpp	UPLINK_CORE03_p2	CN-SHA-JIU-L03-CORE03-1	01:02	Switch Core	USW	10000	USW-L03-C03_1_2	15	
CN-SHA-JIU	CN-SHA-JIU-L02-DIST01	3	1000base-t	L02-ACCE03_p47	CN-SHA-JIU-L02-ACCE03	47	Switch Access	USW	1000	USW-1G-L02-A03_47	17	
CN-SHA-JIU	CN-SHA-JIU-L02-DIST02	1	1000base-t	L02-ACCE01_p24	CN-SHA-JIU-L02-ACCE01	24	Switch Access	USW	1000	USW-1G-L02-A01_24	17	
CN-SHA-JIU	CN-SHA-JIU-L02-DIST02	2	1000base-t	L02-ACCE02_p48	CN-SHA-JIU-L02-ACCE02	48	Switch Access	USW	1000	USW-1G-L02-A02_48	17	
CN-SHA-JIU	CN-SHA-JIU-L02-DIST02	25	10gbase-x-sfpp	ISC_DIST01_p25	CN-SHA-JIU-L02-DIST01	25	Switch Dist	USW	10000	USW-L02-D01_25	14	ISC
CN-SHA-JIU	CN-SHA-JIU-L02-DIST02	26	10gbase-x-sfpp	ISC_DIST01_p26	CN-SHA-JIU-L02-DIST01	26	Switch Dist	USW	10000	USW-L02-D01_26	14	ISC
CN-SHA-JIU	CN-SHA-JIU-L02-DIST02	27	10gbase-x-sfpp	UPLINK_CORE02_p2	CN-SHA-JIU-L03-CORE01-2	02:02	Switch Core	USW	10000	USW-L03-C01_2_2	15	
CN-SHA-JIU	CN-SHA-JIU-L02-DIST02	28	10gbase-x-sfpp	UPLINK_CORE04_p2	CN-SHA-JIU-L03-CORE03-2	02:02	Switch Core	USW	10000	USW-L03-C03_2_2	15	
CN-SHA-JIU	CN-SHA-JIU-L02-DIST02	3	1000base-t	L02-ACCE03_p48	CN-SHA-JIU-L02-ACCE03	48	Switch Access	USW	1000	USW-1G-L02-A03_48	17	
CN-SHA-JIU	CN-SHA-JIU-L03-ACCE01	12	1000base-t	ACCESS_POINT	CN-SHA-JIU-L03-ACPO04	mgmt0	Access Point	UP	1000	UP-L03-AP04	11	
CN-SHA-JIU	CN-SHA-JIU-L03-ACCE01	17	1000base-t	ACCESS_POINT	CN-SHA-JIU-L03-ACPO03	mgmt0	Access Point	UP	1000	UP-L03-AP03	11	
CN-SHA-JIU	CN-SHA-JIU-L03-ACCE01	23	1000base-t	UPLINK	CN-SHA-JIU-L03-DIST01	1	Switch Dist	USW	1000	USW-1G-L03-D01_1	16	
CN-SHA-JIU	CN-SHA-JIU-L03-ACCE01	24	1000base-t	UPLINK	CN-SHA-JIU-L03-DIST02	1	Switch Dist	USW	1000	USW-1G-L03-D02_1	16	
CN-SHA-JIU	CN-SHA-JIU-L03-ACCE01	3	1000base-t		CN-SHA-JIU-L03-ACPO02	mgmt0	Access Point	UP	1000	UP-L03-AP02	11	
CN-SHA-JIU	CN-SHA-JIU-L03-ACCE02	23	1000base-t	UPLINK	CN-SHA-JIU-L03-DIST01	2	Switch Dist	USW	1000	USW-1G-L03-D01_2	16	
CN-SHA-JIU	CN-SHA-JIU-L03-ACCE02	24	1000base-t	UPLINK	CN-SHA-JIU-L03-DIST02	2	Switch Dist	USW	1000	USW-1G-L03-D02_2	16	
CN-SHA-JIU	CN-SHA-JIU-L03-ACCE03	22	1000base-t	ACCESS_POINT	CN-SHA-JIU-L03-ACPO05	mgmt0	Access Point	UP	1000	UP-L03-AP05	11	
CN-SHA-JIU	CN-SHA-JIU-L03-ACCE03	23	1000base-t	UPLINK_DIST01_p5	CN-SHA-JIU-L03-DIST01	3	Switch Dist	USW	1000	USW-1G-L03-D01_3	16	
CN-SHA-JIU	CN-SHA-JIU-L03-ACCE03	24	1000base-t	UPLINK_DIST02_p5	CN-SHA-JIU-L03-DIST02	3	Switch Dist	USW	1000	USW-1G-L03-D02_3	16	
CN-SHA-JIU	CN-SHA-JIU-L03-ACCE04	23	1000base-t	UPLINK	CN-SHA-JIU-L03-DIST01	4	Switch Dist	USW	1000	USW-1G-L03-D01_4	16	
CN-SHA-JIU	CN-SHA-JIU-L03-ACCE04	24	1000base-t	UPLINK	CN-SHA-JIU-L03-DIST02	4	Switch Dist	USW	1000	USW-1G-L03-D02_4	16	
CN-SHA-JIU	CN-SHA-JIU-L03-ACCE05	22	1000base-t	ACPO05	CN-SHA-JIU-L03-ACPO06	mgmt0	Access Point	UP	1000	UP-L03-AP06	11	
CN-SHA-JIU	CN-SHA-JIU-L03-ACCE05	23	1000base-t	UPLINK	CN-SHA-JIU-L03-DIST03	1	Switch Dist	USW	1000	USW-1G-L03-D03_1	16	
CN-SHA-JIU	CN-SHA-JIU-L03-ACCE05	24	1000base-t	UPLINK	CN-SHA-JIU-L03-DIST04	1	Switch Dist	USW	1000	USW-1G-L03-D04_1	16	
CN-SHA-JIU	CN-SHA-JIU-L03-ACCE06	22	1000base-t	ACPO06	CN-SHA-JIU-L03-ACPO07	mgmt0	Access Point	UP	1000	UP-L03-AP07	11	
CN-SHA-JIU	CN-SHA-JIU-L03-ACCE06	23	1000base-t	UPLINK	CN-SHA-JIU-L03-DIST03	2	Switch Dist	USW	1000	USW-1G-L03-D03_2	16	
CN-SHA-JIU	CN-SHA-JIU-L03-ACCE06	24	1000base-t	UPLINK	CN-SHA-JIU-L03-DIST04	2	Switch Dist	USW	1000	USW-1G-L03-D04_2	16	
CN-SHA-JIU	CN-SHA-JIU-L03-ACCE06	4	1000base-t	ACPO09	CN-SHA-JIU-L03-ACPO09	mgmt0	Access Point	UP	1000	UP-L03-AP09	11	
CN-SHA-JIU	CN-SHA-JIU-L03-ACCE07	23	1000base-t	UPLINK	CN-SHA-JIU-L03-DIST03	3	Switch Dist	USW	1000	USW-1G-L03-D03_3	16	
CN-SHA-JIU	CN-SHA-JIU-L03-ACCE07	24	1000base-t	UPLINK	CN-SHA-JIU-L03-DIST04	3	Switch Dist	USW	1000	USW-1G-L03-D04_3	16	
CN-SHA-JIU	CN-SHA-JIU-L03-ACCE08	23	1000base-t	UPLINK	CN-SHA-JIU-L03-DIST03	4	Switch Dist	USW	1000	USW-1G-L03-D03_4	16	
CN-SHA-JIU	CN-SHA-JIU-L03-ACCE08	24	1000base-t	UPLINK	CN-SHA-JIU-L03-DIST04	4	Switch Dist	USW	1000	USW-1G-L03-D04_4	16	
CN-SHA-JIU	CN-SHA-JIU-L03-ACCE09	17	1000base-t		CN-SHA-JIU-L04-ACPO02	mgmt0	Access Point	UP	1000	UP-L04-AP02	11	
CN-SHA-JIU	CN-SHA-JIU-L03-ACCE09	23	1000base-t	UPLINK	CN-SHA-JIU-L03-DIST01	5	Switch Dist	USW	1000	USW-1G-L03-D01_5	16	
CN-SHA-JIU	CN-SHA-JIU-L03-ACCE09	24	1000base-t	UPLINK	CN-SHA-JIU-L03-DIST02	5	Switch Dist	USW	1000	USW-1G-L03-D02_5	16	
CN-SHA-JIU	CN-SHA-JIU-L03-ACCE10	19	1000base-t	ACPO08	CN-SHA-JIU-L03-ACPO08	mgmt0	Access Point	UP	1000	UP-L03-AP08	11	
CN-SHA-JIU	CN-SHA-JIU-L03-ACCE10	23	1000base-t	UPLINK	CN-SHA-JIU-L03-DIST03	5	Switch Dist	USW	1000	USW-1G-L03-D03_5	16	
CN-SHA-JIU	CN-SHA-JIU-L03-ACCE10	24	1000base-t	UPLINK	CN-SHA-JIU-L03-DIST04	5	Switch Dist	USW	1000	USW-1G-L03-D04_5	16	
CN-SHA-JIU	CN-SHA-JIU-L03-ACCE11	47	1000base-t		CN-SHA-JIU-L03-DIST01	6	Switch Dist	USW	1000	USW-1G-L03-D01_6	16	
CN-SHA-JIU	CN-SHA-JIU-L03-ACCE11	48	1000base-t		CN-SHA-JIU-L03-DIST02	6	Switch Dist	USW	1000	USW-1G-L03-D02_6	16	
CN-SHA-JIU	CN-SHA-JIU-L04-ACCE01	1	1000base-t	ACCESS_POINT	CN-SHA-JIU-L03-ACPO01	mgmt0	Access Point	UP	1000	UP-L03-AP01	11	
CN-SHA-JIU	CN-SHA-JIU-L04-ACCE01	19	1000base-t	ACCESS_POINT	CN-SHA-JIU-L04-ACPO01	mgmt0	Access Point	UP	1000	UP-L04-AP01	11	
CN-SHA-JIU	CN-SHA-JIU-L04-ACCE01	23	1000base-x-sfp	UPLINK	CN-SHA-JIU-L03-DIST01	45	Switch Dist	USW	1000	USW-1G-L03-D01_45	17	
CN-SHA-JIU	CN-SHA-JIU-L04-ACCE01	24	1000base-x-sfp	UPLINK	CN-SHA-JIU-L03-DIST02	45	Switch Dist	USW	1000	USW-1G-L03-D02_45	17	
CN-SHA-JIU	CN-SHA-JIU-L03-CORE01-1	1:10	10gbase-x-sfpp	ESX13_eth0	cn-sha-p-esx13.sensirion.lokal	vmnic2	Server	US	10000	US-P-ESX13_VMNIC2	17	
CN-SHA-JIU	CN-SHA-JIU-L03-CORE01-1	1:11	10gbase-x-sfpp	p-stod01_ct1_p1	CN-SHA-P-STOD01	A0	Storage	US	10000	US-P-STOD01_A0	14	
CN-SHA-JIU	CN-SHA-JIU-L03-CORE01-1	1:12	10gbase-x-sfpp	pure_ct0_eth4	cn-sha-san11	ct0.eth4	Storage	US	10000	US-SAN11_CT0_4	14	
CN-SHA-JIU	CN-SHA-JIU-L03-CORE01-1	1:13	10gbase-x-sfpp	ISC_alt_CORE03_p	CN-SHA-JIU-L03-CORE03-1	01:13	Switch Core	USW	10000	USW-L03-C03_1_13	16	ISC
CN-SHA-JIU	CN-SHA-JIU-L03-CORE01-1	1:14	10gbase-x-sfpp	ISC_CORE03_p14	CN-SHA-JIU-L03-CORE03-1	01:14	Switch Core	USW	10000	USW-L03-C03_1_14	16	ISC
CN-SHA-JIU	CN-SHA-JIU-L03-CORE01-1	1:15	extreme-summitstack	STACK_CORE02_p16	CN-SHA-JIU-L03-CORE01-2	02:16	Switch Core	USW		USW-L03-C01_2_16	16	stack
CN-SHA-JIU	CN-SHA-JIU-L03-CORE01-1	1:16	extreme-summitstack	STACK_CORE02_p15	CN-SHA-JIU-L03-CORE01-2	02:15	Switch Core	USW		USW-L03-C01_2_15	16	stack
CN-SHA-JIU	CN-SHA-JIU-L03-CORE01-1	1:2	10gbase-x-sfpp	MLAG_L02-DIST01_	CN-SHA-JIU-L02-DIST01	27	Switch Dist	USW	10000	USW-L02-D01_27	14	MLAG
CN-SHA-JIU	CN-SHA-JIU-L03-CORE01-1	1:4	10gbase-x-sfpp	MLAG_L03-DIST01_	CN-SHA-JIU-L03-DIST01	51	Switch Dist	USW	10000	USW-L03-D01_51	14	MLAG
CN-SHA-JIU	CN-SHA-JIU-L03-CORE01-1	1:5	10gbase-x-sfpp	MLAG_L03-DIST03_	CN-SHA-JIU-L03-DIST03	27	Switch Dist	USW	10000	USW-L03-D03_27	14	MLAG
CN-SHA-JIU	CN-SHA-JIU-L03-CORE01-1	1:6	10gbase-x-sfpp	CN-SHA-P-SNAS01_	CN-SHA-P-SNAS01	LAN5	Storage	US	10000	US-P-SNAS01_LAN5	16	
CN-SHA-JIU	CN-SHA-JIU-L03-CORE01-1	1:7	1000base-x-sfp	FWGW01_p15	CN-SHA-JIUX-L3-FWGW01	port15	Firewall	USW	1000	USW-1G-L3-FW01_15	17	
CN-SHA-JIU	CN-SHA-JIU-L03-CORE01-1	1:8	10gbase-x-sfpp	ESX11_eth0	cn-sha-p-esx11.sensirion.lokal	vmnic2	Server	US	10000	US-P-ESX11_VMNIC2	17	
CN-SHA-JIU	CN-SHA-JIU-L03-CORE01-1	1:9	10gbase-x-sfpp	ESX12_eth0	cn-sha-p-esx12.sensirion.lokal	vmnic2	Server	US	10000	US-P-ESX12_VMNIC2	17	
CN-SHA-JIU	CN-SHA-JIU-L03-CORE01-2	2:10	10gbase-x-sfpp	ESX13_eth2	cn-sha-p-esx13.sensirion.lokal	vmnic4	Server	US	10000	US-P-ESX13_VMNIC4	17	
CN-SHA-JIU	CN-SHA-JIU-L03-CORE01-2	2:11	10gbase-x-sfpp	p-stod01_ct2_p1	CN-SHA-P-STOD01	B0	Storage	US	10000	US-P-STOD01_B0	14	
CN-SHA-JIU	CN-SHA-JIU-L03-CORE01-2	2:12	10gbase-x-sfpp	pure_ct1_eth4	cn-sha-san11	ct1.eth4	Storage	US	10000	US-SAN11_CT1_4	14	
CN-SHA-JIU	CN-SHA-JIU-L03-CORE01-2	2:14	10gbase-x-sfpp	ISC_CORE04_p14	CN-SHA-JIU-L03-CORE03-2	02:14	Switch Core	USW	10000	USW-L03-C03_2_14	16	ISC
CN-SHA-JIU	CN-SHA-JIU-L03-CORE01-2	2:15	extreme-summitstack	STACK_CORE01_p16	CN-SHA-JIU-L03-CORE01-1	01:16	Switch Core	USW		USW-L03-C01_1_16	16	stack
CN-SHA-JIU	CN-SHA-JIU-L03-CORE01-2	2:16	extreme-summitstack	STACK_CORE01_p15	CN-SHA-JIU-L03-CORE01-1	01:15	Switch Core	USW		USW-L03-C01_1_15	16	stack
CN-SHA-JIU	CN-SHA-JIU-L03-CORE01-2	2:2	10gbase-x-sfpp	MLAG_L02-DIST02_	CN-SHA-JIU-L02-DIST02	27	Switch Dist	USW	10000	USW-L02-D02_27	14	MLAG
CN-SHA-JIU	CN-SHA-JIU-L03-CORE01-2	2:4	10gbase-x-sfpp	MLAG_L03-DIST02_	CN-SHA-JIU-L03-DIST02	51	Switch Dist	USW	10000	USW-L03-D02_51	14	MLAG
CN-SHA-JIU	CN-SHA-JIU-L03-CORE01-2	2:5	10gbase-x-sfpp	MLAG_L03-DIST04_	CN-SHA-JIU-L03-DIST04	27	Switch Dist	USW	10000	USW-L03-D04_27	14	MLAG
CN-SHA-JIU	CN-SHA-JIU-L03-CORE01-2	2:7	1000base-x-sfp	FWGW02_p15	CN-SHA-JIUX-L3-FWGW01	port16	Firewall	USW	1000	USW-1G-L3-FW01_16	17	
CN-SHA-JIU	CN-SHA-JIU-L03-CORE01-2	2:8	10gbase-x-sfpp	ESX11_eth2	cn-sha-p-esx11.sensirion.lokal	vmnic4	Server	US	10000	US-P-ESX11_VMNIC4	17	
CN-SHA-JIU	CN-SHA-JIU-L03-CORE01-2	2:9	10gbase-x-sfpp	ESX12_eth2	cn-sha-p-esx12.sensirion.lokal	vmnic4	Server	US	10000	US-P-ESX12_VMNIC4	17	
CN-SHA-JIU	CN-SHA-JIU-L03-CORE03-1	1:10	10gbase-x-sfpp	ESX13_eth1	cn-sha-p-esx13.sensirion.lokal	vmnic3	Server	US	10000	US-P-ESX13_VMNIC3	17	
CN-SHA-JIU	CN-SHA-JIU-L03-CORE03-1	1:11	10gbase-x-sfpp	p-stod01_ct1_p2	CN-SHA-P-STOD01	A1	Storage	US	10000	US-P-STOD01_A1	14	
CN-SHA-JIU	CN-SHA-JIU-L03-CORE03-1	1:12	10gbase-x-sfpp	pure_ct0_eth5	cn-sha-san11	ct0.eth5	Storage	US	10000	US-SAN11_CT0_5	14	
CN-SHA-JIU	CN-SHA-JIU-L03-CORE03-1	1:13	10gbase-x-sfpp	ISC_alt_CORE01_p	CN-SHA-JIU-L03-CORE01-1	01:13	Switch Core	USW	10000	USW-L03-C01_1_13	16	ISC
CN-SHA-JIU	CN-SHA-JIU-L03-CORE03-1	1:14	10gbase-x-sfpp	ISC_CORE01_p14	CN-SHA-JIU-L03-CORE01-1	01:14	Switch Core	USW	10000	USW-L03-C01_1_14	16	ISC
CN-SHA-JIU	CN-SHA-JIU-L03-CORE03-1	1:15	extreme-summitstack	STACK_CORE04_p16	CN-SHA-JIU-L03-CORE03-2	02:16	Switch Core	USW		USW-L03-C03_2_16	16	stack
CN-SHA-JIU	CN-SHA-JIU-L03-CORE03-1	1:16	extreme-summitstack	STACK_CORE04_p15	CN-SHA-JIU-L03-CORE03-2	02:15	Switch Core	USW		USW-L03-C03_2_15	16	stack
CN-SHA-JIU	CN-SHA-JIU-L03-CORE03-1	1:2	10gbase-x-sfpp	MLAG_L02-DIST01_	CN-SHA-JIU-L02-DIST01	28	Switch Dist	USW	10000	USW-L02-D01_28	14	MLAG
CN-SHA-JIU	CN-SHA-JIU-L03-CORE03-1	1:4	10gbase-x-sfpp	MLAG_L03-DIST01_	CN-SHA-JIU-L03-DIST01	52	Switch Dist	USW	10000	USW-L03-D01_52	14	MLAG
CN-SHA-JIU	CN-SHA-JIU-L03-CORE03-1	1:5	10gbase-x-sfpp	MLAG_L03-DIST03_	CN-SHA-JIU-L03-DIST03	28	Switch Dist	USW	10000	USW-L03-D03_28	14	MLAG
CN-SHA-JIU	CN-SHA-JIU-L03-CORE03-1	1:6	10gbase-x-sfpp	CN-SHA-P-SNAS01_	CN-SHA-P-SNAS01	LAN6	Storage	US	10000	US-P-SNAS01_LAN6	16	
CN-SHA-JIU	CN-SHA-JIU-L03-CORE03-1	1:7	1000base-x-sfp	FWGW01_p16	CN-SHA-JIUX-L3-FWGW02	port15	Firewall	USW	1000	USW-1G-L3-FW02_15	17	
CN-SHA-JIU	CN-SHA-JIU-L03-CORE03-1	1:8	10gbase-x-sfpp	ESX11_eth1	cn-sha-p-esx11.sensirion.lokal	vmnic3	Server	US	10000	US-P-ESX11_VMNIC3	17	
CN-SHA-JIU	CN-SHA-JIU-L03-CORE03-1	1:9	10gbase-x-sfpp	ESX12_eth1	cn-sha-p-esx12.sensirion.lokal	vmnic3	Server	US	10000	US-P-ESX12_VMNIC3	17	
CN-SHA-JIU	CN-SHA-JIU-L03-CORE03-2	2:10	10gbase-x-sfpp	ESX13_eth3	cn-sha-p-esx13.sensirion.lokal	vmnic5	Server	US	10000	US-P-ESX13_VMNIC5	17	
