canary_key	iftype	netbox_description	far_device	far_port	far_role	far_site	far_is_mgmt	link_mbps	class	expected_label	len	headroom	status
CH-ZRH-ZH5-CORE01::38	10gbase-x-sfpp	esx53_ct1_eth2	ch-zrh-zh5-esx53.sensirion.lokal	vmnic2	Server	ch-zrh-zh5	FALSE	10000	US	US-ES53_VMNIC2	14	6	ok
CH-ZRH-ZH5-CORE01::39	10gbase-x-sfpp	esx54_ct1_eth2	ch-zrh-zh5-esx54.sensirion.lokal	vmnic2	Server	ch-zrh-zh5	FALSE	10000	US	US-ES54_VMNIC2	14	6	ok
CH-ZRH-ZH5-CORE01::4	10gbase-x-sfpp	CH-ZRH-ZH5-CORE0	CH-ZRH-ZH5-CORE02	4	Switch Core	ch-zrh-zh5	FALSE	10000	USW	USW-CO02_P4	11	9	ok
CH-ZRH-ZH5-CORE01::40	10gbase-x-sfpp	esx55_ct1_eth2	ch-zrh-zh5-esx55.sensirion.lokal	vmnic4	Server	ch-zrh-zh5	FALSE	10000	US	US-ES55_VMNIC4	14	6	ok
CH-ZRH-ZH5-CORE01::41	10gbase-x-sfpp	esx56_ct1_eth2	ch-zrh-zh5-esx56.sensirion.lokal	vmnic4	Server	ch-zrh-zh5	FALSE	10000	US	US-ES56_VMNIC4	14	6	ok
CH-ZRH-ZH5-CORE01::42	10gbase-x-sfpp	esx57_ct1_eth2	ch-zrh-zh5-esx57.sensirion.lokal	vmnic2	Server	ch-zrh-dc	FALSE	10000	US	US-ES57_VMNIC2	14	6	ok
CH-ZRH-ZH5-CORE01::46	10gbase-x-sfpp	ZH4-CORE01-P46	CH-ZRH-ZH4-CORE01	46	Switch Core	ch-zrh-zh4	FALSE	10000	USW	USW-CO01_P46	12	8	ok
CH-ZRH-ZH5-CORE01::5	10gbase-x-sfpp	ZRH-ZH5-MGMT02-P	CH-ZRH-ZH5-MGMT01-1	01:51	Switch Mgmt	ch-zrh-zh5	FALSE	10000	USW	USW-MG01-1	10	10	ok
CH-ZRH-ZH5-CORE01::6	10gbase-x-sfpp	ZRH-ZH5-MGMT02-P	CH-ZRH-ZH5-MGMT01-1	01:52	Switch Mgmt	ch-zrh-zh5	FALSE	10000	USW	USW-MG01-1	10	10	ok
CH-ZRH-ZH5-CORE02::1	10gbase-x-sfpp	CH-ZRH-ZH5-CORE1	CH-ZRH-ZH5-CORE01	1	Switch Core	ch-zrh-zh5	FALSE	10000	USW	USW-CO01_P1	11	9	ok
CH-ZRH-ZH5-CORE02::11	10gbase-x-sfpp	CH-ZRH-ZH5-CORE1	CH-ZRH-ZH5-CORE01	11	Switch Core	ch-zrh-zh5	FALSE	10000	USW	USW-CO01_P11	12	8	ok
CH-ZRH-ZH5-CORE02::12	10gbase-x-sfpp	esx50_ct1_eth1	ch-zrh-zh5-esx50.sensirion.lokal	vmnic1	Server	ch-zrh-zh5	FALSE	10000	US	US-ES50_VMNIC1	14	6	ok
CH-ZRH-ZH5-CORE02::13	10gbase-x-sfpp	esx51_ct1_eth1	ch-zrh-zh5-esx51.sensirion.lokal	vmnic1	Server	ch-zrh-zh5	FALSE	10000	US	US-ES51_VMNIC1	14	6	ok
CH-ZRH-ZH5-CORE02::15	10gbase-x-sfpp	ZRH-FWGW01_x2	CH-ZRH-ZH5-FWGW01	x2	Firewall	ch-zrh-zh5	FALSE	10000	USW	USW-FW01_X2	11	9	ok
CH-ZRH-ZH5-CORE02::16	10gbase-x-sfpp	ZRH-FWGW01_x3	CH-ZRH-ZH5-FWGW01	x3	Firewall	ch-zrh-zh5	FALSE	10000	USW	USW-FW01_X3	11	9	ok
CH-ZRH-ZH5-CORE02::17	10gbase-x-sfpp	esx52_ct1_eth1	ch-zrh-zh5-esx52.sensirion.lokal	vmnic1	Server	ch-zrh-zh5	FALSE	10000	US	US-ES52_VMNIC1	14	6	ok
CH-ZRH-ZH5-CORE02::18	10gbase-x-sfpp	esx53_ct1_eth1	ch-zrh-zh5-esx53.sensirion.lokal	vmnic1	Server	ch-zrh-zh5	FALSE	10000	US	US-ES53_VMNIC1	14	6	ok
CH-ZRH-ZH5-CORE02::19	10gbase-x-sfpp	esx54_ct1_eth1	ch-zrh-zh5-esx54.sensirion.lokal	vmnic1	Server	ch-zrh-zh5	FALSE	10000	US	US-ES54_VMNIC1	14	6	ok
CH-ZRH-ZH5-CORE02::2	10gbase-x-sfpp	CH-ZRH-ZH5-CORE1	CH-ZRH-ZH5-CORE01	2	Switch Core	ch-zrh-zh5	FALSE	10000	USW	USW-CO01_P2	11	9	ok
CH-ZRH-ZH5-CORE02::20	10gbase-x-sfpp	esx55_ct1_eth1	ch-zrh-zh5-esx55.sensirion.lokal	vmnic3	Server	ch-zrh-zh5	FALSE	10000	US	US-ES55_VMNIC3	14	6	ok
CH-ZRH-ZH5-CORE02::21	10gbase-x-sfpp	esx56_ct1_eth1	ch-zrh-zh5-esx56.sensirion.lokal	vmnic3	Server	ch-zrh-zh5	FALSE	10000	US	US-ES56_VMNIC3	14	6	ok
CH-ZRH-ZH5-CORE02::22	10gbase-x-sfpp	esx57_ct1_eth1	ch-zrh-zh5-esx57.sensirion.lokal	vmnic1	Server	ch-zrh-dc	FALSE	10000	US	US-ES57_VMNIC1	14	6	ok
CH-ZRH-ZH5-CORE02::23	10gbase-x-sfpp	SAN02_ctl0_eth11	ch-zrh-zh5-san02	ct0.eth11	Storage	ch-zrh-zh5	FALSE	10000	US	US-SN02_CT0	11	9	ok
CH-ZRH-ZH5-CORE02::24	10gbase-x-sfpp	SAN02_ctl1_eth11	ch-zrh-zh5-san02	ct1.eth11	Storage	ch-zrh-zh5	FALSE	10000	US	US-SN02_CT1	11	9	ok
CH-ZRH-ZH5-CORE02::25	10gbase-x-sfpp	SAN02_ctl0_eth3	ch-zrh-zh5-san02	ct0.eth3	Storage	ch-zrh-zh5	FALSE	10000	US	US-SN02_CT0ETH3	15	5	ok
CH-ZRH-ZH5-CORE02::26	10gbase-x-sfpp	SAN02_ctl1_eth3	ch-zrh-zh5-san02	ct1.eth3	Storage	ch-zrh-zh5	FALSE	10000	US	US-SN02_CT1ETH3	15	5	ok
CH-ZRH-ZH5-CORE02::27	10gbase-x-sfpp	SAN02_ctl0_eth5	ch-zrh-zh5-san02	ct0.eth5	Storage	ch-zrh-zh5	FALSE	10000	US	US-SN02_CT0ETH5	15	5	ok
CH-ZRH-ZH5-CORE02::28	10gbase-x-sfpp	SAN02_ctl1_eth5	ch-zrh-zh5-san02	ct1.eth5	Storage	ch-zrh-zh5	FALSE	10000	US	US-SN02_CT1ETH5	15	5	ok
CH-ZRH-ZH5-CORE02::29	10gbase-x-sfpp	ZH5-SAN04-N01_CT	ch-zrh-zh5-san01	ct0.eth11	Storage	ch-zrh-zh5	FALSE	10000	US	US-SN01_CT0	11	9	ok
CH-ZRH-ZH5-CORE02::3	10gbase-x-sfpp	CH-ZRH-ZH5-CORE1	CH-ZRH-ZH5-CORE01	3	Switch Core	ch-zrh-zh5	FALSE	10000	USW	USW-CO01_P3	11	9	ok
CH-ZRH-ZH5-CORE02::30	10gbase-x-sfpp	ZH5-SAN04-N01_CT	ch-zrh-zh5-san01	ct1.eth11	Storage	ch-zrh-zh5	FALSE	10000	US	US-SN01_CT1	11	9	ok
CH-ZRH-ZH5-CORE02::32	10gbase-x-sfpp	esx50_ct1_eth3	ch-zrh-zh5-esx50.sensirion.lokal	vmnic3	Server	ch-zrh-zh5	FALSE	10000	US	US-ES50_VMNIC3	14	6	ok
CH-ZRH-ZH5-CORE02::33	10gbase-x-sfpp	esx51_ct1_eth3	ch-zrh-zh5-esx51.sensirion.lokal	vmnic3	Server	ch-zrh-zh5	FALSE	10000	US	US-ES51_VMNIC3	14	6	ok
CH-ZRH-ZH5-CORE02::37	10gbase-x-sfpp	esx52_ct1_eth3	ch-zrh-zh5-esx52.sensirion.lokal	vmnic3	Server	ch-zrh-zh5	FALSE	10000	US	US-ES52_VMNIC3	14	6	ok
CH-ZRH-ZH5-CORE02::38	10gbase-x-sfpp	esx53_ct1_eth3	ch-zrh-zh5-esx53.sensirion.lokal	vmnic3	Server	ch-zrh-zh5	FALSE	10000	US	US-ES53_VMNIC3	14	6	ok
CH-ZRH-ZH5-CORE02::39	10gbase-x-sfpp	esx54_ct1_eth3	ch-zrh-zh5-esx54.sensirion.lokal	vmnic3	Server	ch-zrh-zh5	FALSE	10000	US	US-ES54_VMNIC3	14	6	ok
CH-ZRH-ZH5-CORE02::4	10gbase-x-sfpp	CH-ZRH-ZH5-CORE1	CH-ZRH-ZH5-CORE01	4	Switch Core	ch-zrh-zh5	FALSE	10000	USW	USW-CO01_P4	11	9	ok
CH-ZRH-ZH5-CORE02::40	10gbase-x-sfpp	esx55_ct1_eth3	ch-zrh-zh5-esx55.sensirion.lokal	vmnic5	Server	ch-zrh-zh5	FALSE	10000	US	US-ES55_VMNIC5	14	6	ok
CH-ZRH-ZH5-CORE02::41	10gbase-x-sfpp	esx56_ct1_eth3	ch-zrh-zh5-esx56.sensirion.lokal	vmnic5	Server	ch-zrh-zh5	FALSE	10000	US	US-ES56_VMNIC5	14	6	ok
CH-ZRH-ZH5-CORE02::42	10gbase-x-sfpp	esx57_ct1_eth3	ch-zrh-zh5-esx57.sensirion.lokal	vmnic3	Server	ch-zrh-dc	FALSE	10000	US	US-ES57_VMNIC3	14	6	ok
CH-ZRH-ZH5-CORE02::46	10gbase-x-sfpp	ZH4-CORE02-P46	CH-ZRH-ZH4-CORE02	46	Switch Core	ch-zrh-zh4	FALSE	10000	USW	USW-CO02_P46	12	8	ok
CH-ZRH-ZH5-CORE02::5	10gbase-x-sfpp	ZRH-ZH5-MGMT01-P	CH-ZRH-ZH5-MGMT01-2	02:51	Switch Mgmt	ch-zrh-zh5	FALSE	10000	USW	USW-MG01-2	10	10	ok
CH-ZRH-ZH5-CORE02::6	10gbase-x-sfpp	ZRH-ZH5-MGMT01-P	CH-ZRH-ZH5-MGMT01-2	02:52	Switch Mgmt	ch-zrh-zh5	FALSE	10000	USW	USW-MG01-2	10	10	ok
CH-ZRH-ZH5-MGMT01-1::1:1	1000base-t	s-fwgw01:13_HA	CH-ZRH-ZH5-FWGW01	ha	Firewall	ch-zrh-zh5	FALSE	1000	USW	USW-1G-FW01_HA	14	6	ok
CH-ZRH-ZH5-MGMT01-1::1:15	1000base-t	SAN01_ctl0_mgmt	ch-zrh-zh5-san01	ct0.eth4	Storage	ch-zrh-zh5	TRUE	1000	MON	MON-SN01_CT0	12	8	ok
CH-ZRH-ZH5-MGMT01-1::1:16	1000base-t	esx50_ct0_ilo	ch-zrh-zh5-esx50.sensirion.lokal	iDRAC 10 (NIC.1)	Server	ch-zrh-zh5	TRUE	1000	MON	MON-ES50	8	12	ok
CH-ZRH-ZH5-MGMT01-1::1:17	1000base-t	esx51_ct0_ilo	ch-zrh-zh5-esx51.sensirion.lokal	iDRAC 10 (NIC.1)	Server	ch-zrh-zh5	TRUE	1000	MON	MON-ES51	8	12	ok
CH-ZRH-ZH5-MGMT01-1::1:18	1000base-t	esx52_ct0_ilo	ch-zrh-zh5-esx52.sensirion.lokal	iDRAC 10 (NIC.1)	Server	ch-zrh-zh5	TRUE	1000	MON	MON-ES52	8	12	ok
CH-ZRH-ZH5-MGMT01-1::1:19	1000base-t	esx53_ct0_ilo	ch-zrh-zh5-esx53.sensirion.lokal	iDRAC 10 (NIC.1)	Server	ch-zrh-zh5	TRUE	1000	MON	MON-ES53	8	12	ok
CH-ZRH-ZH5-MGMT01-1::1:25	1000base-t	SAN02_ctl0_mgmt	ch-zrh-zh5-san02	ct0.eth0	Storage	ch-zrh-zh5	TRUE	1000	MON	MON-SN02_CT0	12	8	ok
CH-ZRH-ZH5-MGMT01-1::1:29	1000base-t	esx57_ct0_eth0	ch-zrh-zh5-esx57.sensirion.lokal	vmnic4	Server	ch-zrh-dc	FALSE	1000	US	US-1G-ES57_VMNIC4	17	3	ok
CH-ZRH-ZH5-MGMT01-1::1:31	1000base-t	s-fwgw01:lag.0.2	CH-ZRH-ZH5-FWGW01	port1	Firewall	ch-zrh-zh5	FALSE	1000	USW	USW-1G-FW01_P1	14	6	ok
CH-ZRH-ZH5-MGMT01-1::1:32	1000base-t	s-fwgw01:lag.0.2	CH-ZRH-ZH5-FWGW01	port3	Firewall	ch-zrh-zh5	FALSE	1000	USW	USW-1G-FW01_P3	14	6	ok
CH-ZRH-ZH5-MGMT01-1::1:33	1000base-t	s-fwgw01:lag.0.3	CH-ZRH-ZH5-FWGW01	port13	Firewall	ch-zrh-zh5	FALSE	1000	USW	USW-1G-FW01_P13	15	5	ok
CH-ZRH-ZH5-MGMT01-1::1:34	1000base-t	s-fwgw01:lag.0.4	CH-ZRH-ZH5-FWGW01	port9	Firewall	ch-zrh-zh5	FALSE	1000	USW	USW-1G-FW01_P9	14	6	ok
CH-ZRH-ZH5-MGMT01-1::1:49	extreme-summitstack	STACKING_PORT	CH-ZRH-ZH5-MGMT01-2	02:50	Switch Mgmt	ch-zrh-zh5	FALSE		USW	USW-MG01-2	10	10	ok
CH-ZRH-ZH5-MGMT01-1::1:5	1000base-t	s-fwgw02:mgmt1	CH-ZRH-ZH5-FWGW01	mgmt	Firewall	ch-zrh-zh5	TRUE	1000	USW	USW-1G-FW01_MGMT	16	4	ok
CH-ZRH-ZH5-MGMT01-1::1:50	extreme-summitstack	STACKING_PORT	CH-ZRH-ZH5-MGMT01-2	02:49	Switch Mgmt	ch-zrh-zh5	FALSE		USW	USW-MG01-2	10	10	ok
CH-ZRH-ZH5-MGMT01-1::1:51	10gbase-x-sfpp	CH-ZRH-ZH5-CORE0	CH-ZRH-ZH5-CORE01	5	Switch Core	ch-zrh-zh5	FALSE	10000	USW	USW-CO01_P5	11	9	ok
CH-ZRH-ZH5-MGMT01-1::1:52	10gbase-x-sfpp	CH-ZRH-ZH5-CORE0	CH-ZRH-ZH5-CORE01	6	Switch Core	ch-zrh-zh5	FALSE	10000	USW	USW-CO01_P6	11	9	ok
CH-ZRH-ZH5-MGMT01-2::2:1	1000base-t	s-fwgw01:29_HA	CH-ZRH-ZH5-FWGW01	port15	Firewall	ch-zrh-zh5	FALSE	1000	USW	USW-1G-FW01_P15	15	5	ok
CH-ZRH-ZH5-MGMT01-2::2:15	1000base-t	SAN01_ctl1_mgmt	ch-zrh-zh5-san01	ct1.eth4	Storage	ch-zrh-zh5	TRUE	1000	MON	MON-SN01_CT1	12	8	ok
CH-ZRH-ZH5-MGMT01-2::2:16	1000base-t	esx54_ct0_ilo	ch-zrh-zh5-esx54.sensirion.lokal	iDRAC 10 (NIC.1)	Server	ch-zrh-zh5	TRUE	1000	MON	MON-ES54	8	12	ok
CH-ZRH-ZH5-MGMT01-2::2:17	1000base-t	esx55_ct0_ilo	ch-zrh-zh5-esx55.sensirion.lokal	iDRAC 10 (NIC.1)	Server	ch-zrh-zh5	TRUE	1000	MON	MON-ES55	8	12	ok
CH-ZRH-ZH5-MGMT01-2::2:18	1000base-t	esx56_ct0_ilo	ch-zrh-zh5-esx56.sensirion.lokal	iDRAC 10 (NIC.1)	Server	ch-zrh-zh5	TRUE	1000	MON	MON-ES56	8	12	ok
CH-ZRH-ZH5-MGMT01-2::2:19	1000base-t	esx57_ct0_ilo	ch-zrh-zh5-esx57.sensirion.lokal	iDRAC 10 (NIC.1)	Server	ch-zrh-dc	TRUE	1000	MON	MON-DC-ES57	11	9	ok
CH-ZRH-ZH5-MGMT01-2::2:25	1000base-t	SAN02_ctl1_mgmt	ch-zrh-zh5-san02	ct1.eth0	Storage	ch-zrh-zh5	TRUE	1000	MON	MON-SN02_CT1	12	8	ok
CH-ZRH-ZH5-MGMT01-2::2:29	1000base-t	esx57_ct0_eth1	ch-zrh-zh5-esx57.sensirion.lokal	vmnic5	Server	ch-zrh-dc	FALSE	1000	US	US-1G-ES57_VMNIC5	17	3	ok
CH-ZRH-ZH5-MGMT01-2::2:31	1000base-t	s-fwgw01:lag.0.2	CH-ZRH-ZH5-FWGW01	port2	Firewall	ch-zrh-zh5	FALSE	1000	USW	USW-1G-FW01_P2	14	6	ok
CH-ZRH-ZH5-MGMT01-2::2:32	1000base-t	s-fwgw01:lag.0.2	CH-ZRH-ZH5-FWGW01	port4	Firewall	ch-zrh-zh5	FALSE	1000	USW	USW-1G-FW01_P4	14	6	ok
CH-ZRH-ZH5-MGMT01-2::2:33	1000base-t	s-fwgw01:lag.0.3	CH-ZRH-ZH5-FWGW01	port14	Firewall	ch-zrh-zh5	FALSE	1000	USW	USW-1G-FW01_P14	15	5	ok
CH-ZRH-ZH5-MGMT01-2::2:34	1000base-t	s-fwgw01:lag.0.4	CH-ZRH-ZH5-FWGW01	port10	Firewall	ch-zrh-zh5	FALSE	1000	USW	USW-1G-FW01_P10	15	5	ok
CH-ZRH-ZH5-MGMT01-2::2:49	extreme-summitstack	STACKING_PORT	CH-ZRH-ZH5-MGMT01-1	01:50	Switch Mgmt	ch-zrh-zh5	FALSE		USW	USW-MG01-1	10	10	ok
CH-ZRH-ZH5-MGMT01-2::2:5	1000base-t	s-fwgw02:mgmt2	CH-ZRH-ZH5-FWGW01	port16	Firewall	ch-zrh-zh5	FALSE	1000	USW	USW-1G-FW01_P16	15	5	ok
CH-ZRH-ZH5-MGMT01-2::2:50	extreme-summitstack	STACKING_PORT	CH-ZRH-ZH5-MGMT01-1	01:49	Switch Mgmt	ch-zrh-zh5	FALSE		USW	USW-MG01-1	10	10	ok
CH-ZRH-ZH5-MGMT01-2::2:51	10gbase-x-sfpp	CH-ZRH-ZH5-CORE0	CH-ZRH-ZH5-CORE02	5	Switch Core	ch-zrh-zh5	FALSE	10000	USW	USW-CO02_P5	11	9	ok
CH-ZRH-ZH5-MGMT01-2::2:52	10gbase-x-sfpp	CH-ZRH-ZH5-CORE0	CH-ZRH-ZH5-CORE02	6	Switch Core	ch-zrh-zh5	FALSE	10000	USW	USW-CO02_P6	11	9	ok
CN-SHA-JIU-L02-ACCE01::1	1000base-t	L02-ACPO02	CN-SHA-JIU-L02-ACPO02	mgmt0	Access Point	cn-sha-jiu	TRUE	1000	UP	UP-L02-AP02	11	9	ok
CN-SHA-JIU-L02-ACCE01::12	1000base-t	L02-ACPO07	CN-SHA-JIU-L02-ACPO07	mgmt0	Access Point	cn-sha-jiu	TRUE	1000	UP	UP-L02-AP07	11	9	ok
CN-SHA-JIU-L02-ACCE01::17	1000base-t		CN-SHA-JIU-L02-ACPO01	mgmt0	Access Point	cn-sha-jiu	TRUE	1000	UP	UP-L02-AP01	11	9	ok
CN-SHA-JIU-L02-ACCE01::23	1000base-t	UPLINK	CN-SHA-JIU-L02-DIST01	1	Switch Dist	cn-sha-jiu	FALSE	1000	USW	USW-1G-L02-DI01_P1	18	2	ok
CN-SHA-JIU-L02-ACCE01::24	1000base-t	UPLINK	CN-SHA-JIU-L02-DIST02	1	Switch Dist	cn-sha-jiu	FALSE	1000	USW	USW-1G-L02-DI02_P1	18	2	ok
CN-SHA-JIU-L02-ACCE01::3	1000base-t	L02-ACPO04	CN-SHA-JIU-L02-ACPO04	mgmt0	Access Point	cn-sha-jiu	TRUE	1000	UP	UP-L02-AP04	11	9	ok
CN-SHA-JIU-L02-ACCE01::4	1000base-t	L02-ACPO05	CN-SHA-JIU-L02-ACPO05	mgmt0	Access Point	cn-sha-jiu	TRUE	1000	UP	UP-L02-AP05	11	9	ok
CN-SHA-JIU-L02-ACCE01::5	1000base-t	L02-ACPO03	CN-SHA-JIU-L02-ACPO03	mgmt0	Access Point	cn-sha-jiu	TRUE	1000	UP	UP-L02-AP03	11	9	ok
CN-SHA-JIU-L02-ACCE01::7	1000base-t	L02-ACPO06	CN-SHA-JIU-L02-ACPO06	mgmt0	Access Point	cn-sha-jiu	TRUE	1000	UP	UP-L02-AP06	11	9	ok
CN-SHA-JIU-L02-ACCE01::9	1000base-t	L02-ACPO08	CN-SHA-JIU-L02-ACPO08	mgmt0	Access Point	cn-sha-jiu	TRUE	1000	UP	UP-L02-AP08	11	9	ok
CN-SHA-JIU-L02-ACCE02::47	1000base-t	UPLINK	CN-SHA-JIU-L02-DIST01	2	Switch Dist	cn-sha-jiu	FALSE	1000	USW	USW-1G-L02-DI01_P2	18	2	ok
CN-SHA-JIU-L02-ACCE02::48	1000base-t	UPLINK	CN-SHA-JIU-L02-DIST02	2	Switch Dist	cn-sha-jiu	FALSE	1000	USW	USW-1G-L02-DI02_P2	18	2	ok
CN-SHA-JIU-L02-ACCE03::47	1000base-t		CN-SHA-JIU-L02-DIST01	3	Switch Dist	cn-sha-jiu	FALSE	1000	USW	USW-1G-L02-DI01_P3	18	2	ok
CN-SHA-JIU-L02-ACCE03::48	1000base-t		CN-SHA-JIU-L02-DIST02	3	Switch Dist	cn-sha-jiu	FALSE	1000	USW	USW-1G-L02-DI02_P3	18	2	ok
CN-SHA-JIU-L02-DIST01::1	1000base-t	L02-ACCE01_p23	CN-SHA-JIU-L02-ACCE01	23	Switch Access	cn-sha-jiu	FALSE	1000	USW	USW-1G-AC01_P23	15	5	ok
CN-SHA-JIU-L02-DIST01::2	1000base-t	L02-ACCE02_p47	CN-SHA-JIU-L02-ACCE02	47	Switch Access	cn-sha-jiu	FALSE	1000	USW	USW-1G-AC02_P47	15	5	ok
CN-SHA-JIU-L02-DIST01::25	10gbase-x-sfpp	ISC_DIST02_p25	CN-SHA-JIU-L02-DIST02	25	Switch Dist	cn-sha-jiu	FALSE	10000	USW	USW-DI02_P25	12	8	ok
CN-SHA-JIU-L02-DIST01::26	10gbase-x-sfpp	ISC_DIST02_p26	CN-SHA-JIU-L02-DIST02	26	Switch Dist	cn-sha-jiu	FALSE	10000	USW	USW-DI02_P26	12	8	ok
CN-SHA-JIU-L02-DIST01::27	10gbase-x-sfpp	UPLINK_CORE01_p2	CN-SHA-JIU-L03-CORE01-1	01:02	Switch Core	cn-sha-jiu	FALSE	10000	USW	USW-CO01-1_P1.2	15	5	ok
CN-SHA-JIU-L02-DIST01::28	10gbase-x-sfpp	UPLINK_CORE03_p2	CN-SHA-JIU-L03-CORE03-1	01:02	Switch Core	cn-sha-jiu	FALSE	10000	USW	USW-CO03-1_P1.2	15	5	ok
CN-SHA-JIU-L02-DIST01::3	1000base-t	L02-ACCE03_p47	CN-SHA-JIU-L02-ACCE03	47	Switch Access	cn-sha-jiu	FALSE	1000	USW	USW-1G-AC03_P47	15	5	ok
CN-SHA-JIU-L02-DIST02::1	1000base-t	L02-ACCE01_p24	CN-SHA-JIU-L02-ACCE01	24	Switch Access	cn-sha-jiu	FALSE	1000	USW	USW-1G-AC01_P24	15	5	ok
CN-SHA-JIU-L02-DIST02::2	1000base-t	L02-ACCE02_p48	CN-SHA-JIU-L02-ACCE02	48	Switch Access	cn-sha-jiu	FALSE	1000	USW	USW-1G-AC02_P48	15	5	ok
CN-SHA-JIU-L02-DIST02::25	10gbase-x-sfpp	ISC_DIST01_p25	CN-SHA-JIU-L02-DIST01	25	Switch Dist	cn-sha-jiu	FALSE	10000	USW	USW-DI01_P25	12	8	ok
CN-SHA-JIU-L02-DIST02::26	10gbase-x-sfpp	ISC_DIST01_p26	CN-SHA-JIU-L02-DIST01	26	Switch Dist	cn-sha-jiu	FALSE	10000	USW	USW-DI01_P26	12	8	ok
CN-SHA-JIU-L02-DIST02::27	10gbase-x-sfpp	UPLINK_CORE02_p2	CN-SHA-JIU-L03-CORE01-2	02:02	Switch Core	cn-sha-jiu	FALSE	10000	USW	USW-CO01-2_P2.2	15	5	ok
CN-SHA-JIU-L02-DIST02::28	10gbase-x-sfpp	UPLINK_CORE04_p2	CN-SHA-JIU-L03-CORE03-2	02:02	Switch Core	cn-sha-jiu	FALSE	10000	USW	USW-CO03-2_P2.2	15	5	ok
CN-SHA-JIU-L02-DIST02::3	1000base-t	L02-ACCE03_p48	CN-SHA-JIU-L02-ACCE03	48	Switch Access	cn-sha-jiu	FALSE	1000	USW	USW-1G-AC03_P48	15	5	ok
CN-SHA-JIU-L03-ACCE01::12	1000base-t	ACCESS_POINT	CN-SHA-JIU-L03-ACPO04	mgmt0	Access Point	cn-sha-jiu	TRUE	1000	UP	UP-L03-AP04	11	9	ok
CN-SHA-JIU-L03-ACCE01::17	1000base-t	ACCESS_POINT	CN-SHA-JIU-L03-ACPO03	mgmt0	Access Point	cn-sha-jiu	TRUE	1000	UP	UP-L03-AP03	11	9	ok
CN-SHA-JIU-L03-ACCE01::23	1000base-t	UPLINK	CN-SHA-JIU-L03-DIST01	1	Switch Dist	cn-sha-jiu	FALSE	1000	USW	USW-1G-L03-DI01_P1	18	2	ok
CN-SHA-JIU-L03-ACCE01::24	1000base-t	UPLINK	CN-SHA-JIU-L03-DIST02	1	Switch Dist	cn-sha-jiu	FALSE	1000	USW	USW-1G-L03-DI02_P1	18	2	ok
CN-SHA-JIU-L03-ACCE01::3	1000base-t		CN-SHA-JIU-L03-ACPO02	mgmt0	Access Point	cn-sha-jiu	TRUE	1000	UP	UP-L03-AP02	11	9	ok
CN-SHA-JIU-L03-ACCE02::23	1000base-t	UPLINK	CN-SHA-JIU-L03-DIST01	2	Switch Dist	cn-sha-jiu	FALSE	1000	USW	USW-1G-L03-DI01_P2	18	2	ok
CN-SHA-JIU-L03-ACCE02::24	1000base-t	UPLINK	CN-SHA-JIU-L03-DIST02	2	Switch Dist	cn-sha-jiu	FALSE	1000	USW	USW-1G-L03-DI02_P2	18	2	ok
CN-SHA-JIU-L03-ACCE03::22	1000base-t	ACCESS_POINT	CN-SHA-JIU-L03-ACPO05	mgmt0	Access Point	cn-sha-jiu	TRUE	1000	UP	UP-L03-AP05	11	9	ok
CN-SHA-JIU-L03-ACCE03::23	1000base-t	UPLINK_DIST01_p5	CN-SHA-JIU-L03-DIST01	3	Switch Dist	cn-sha-jiu	FALSE	1000	USW	USW-1G-L03-DI01_P3	18	2	ok
CN-SHA-JIU-L03-ACCE03::24	1000base-t	UPLINK_DIST02_p5	CN-SHA-JIU-L03-DIST02	3	Switch Dist	cn-sha-jiu	FALSE	1000	USW	USW-1G-L03-DI02_P3	18	2	ok
CN-SHA-JIU-L03-ACCE04::23	1000base-t	UPLINK	CN-SHA-JIU-L03-DIST01	4	Switch Dist	cn-sha-jiu	FALSE	1000	USW	USW-1G-L03-DI01_P4	18	2	ok
CN-SHA-JIU-L03-ACCE04::24	1000base-t	UPLINK	CN-SHA-JIU-L03-DIST02	4	Switch Dist	cn-sha-jiu	FALSE	1000	USW	USW-1G-L03-DI02_P4	18	2	ok
CN-SHA-JIU-L03-ACCE05::22	1000base-t	ACPO05	CN-SHA-JIU-L03-ACPO06	mgmt0	Access Point	cn-sha-jiu	TRUE	1000	UP	UP-L03-AP06	11	9	ok
CN-SHA-JIU-L03-ACCE05::23	1000base-t	UPLINK	CN-SHA-JIU-L03-DIST03	1	Switch Dist	cn-sha-jiu	FALSE	1000	USW	USW-1G-L03-DI03_P1	18	2	ok
CN-SHA-JIU-L03-ACCE05::24	1000base-t	UPLINK	CN-SHA-JIU-L03-DIST04	1	Switch Dist	cn-sha-jiu	FALSE	1000	USW	USW-1G-L03-DI04_P1	18	2	ok
CN-SHA-JIU-L03-ACCE06::22	1000base-t	ACPO06	CN-SHA-JIU-L03-ACPO07	mgmt0	Access Point	cn-sha-jiu	TRUE	1000	UP	UP-L03-AP07	11	9	ok
CN-SHA-JIU-L03-ACCE06::23	1000base-t	UPLINK	CN-SHA-JIU-L03-DIST03	2	Switch Dist	cn-sha-jiu	FALSE	1000	USW	USW-1G-L03-DI03_P2	18	2	ok
CN-SHA-JIU-L03-ACCE06::24	1000base-t	UPLINK	CN-SHA-JIU-L03-DIST04	2	Switch Dist	cn-sha-jiu	FALSE	1000	USW	USW-1G-L03-DI04_P2	18	2	ok
